source_url	parsed_url
https://search.yahoo.com/search?p=cat	https://r.search.yahoo.com/cbclk2/dWU9N0JBOUYyRkVEMzRENDUwMSZ1dD0xNTQ3OTQyMzYxNzgxJnVvPTc2NzU5NjY3NDY5NDU5Jmx0PTImZXM9ZzF0UktxZ0dQUzl4VDRBLQ--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de3hXNZSfbIFB_44LbyX31GDTVUCUyca9-WGFSs0wGpjGq1dmYP35VB6Vprst4TI9PNuOR1d2FvlG7UHfVRcJ9UqLaPhx0CW1Kw-vRXehKfRh_C2N5kR1RM5Ser0km0_MOlLbcO6ko7rCMoL_-rT2U76PVTYrOxhI7R31p_hxbNRkM4Hasq%26u%3daHR0cHMlM2ElMmYlMmZwYXJ0cy5jYXQuY29tJTJmZW4lMmZjYXRjb3JwJTJmbWFjaGluZS1mbHVpZHMlM2Z1dG1fY29udGVudCUzZHBzX2FuX2VkdWNhdGlvbmFsX2JpbmdhZHZlcnRpc2luZyUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZGJpbmdfbmFfc2l0ZWxpbmslMjZ1dG1fdGVybSUzZGNhdF9mbHVpZHNfX2l2X21fYl9jXzc2NzU5NjY3NDY5NDU5X2tfNzY3NTk2OTAwMDgyNjdfd19rd2QtNzY3NTk2OTAwMDgyNjclM2Fsb2MtOTZfZ18zNzkyMjIyNjkxX25fb19lXzgxMDg5MDU3OTU1ODRfaF85Nl9paV9fcF8yX2JfYmJfZF9jX3ZpX18lMjZtc2Nsa2lkJTNkJTdibXNjbGtpZCU3ZA%26rlid%3d0fe0aebb37021166a467f2f88edb48a2/RK=2/RS=Ael38nuwQVlcq9fdxF41VOf2wm4-;_ylc=cnQDMQ--?p=cat
https://search.yahoo.com/search?p=cat	https://images.search.yahoo.com/search/images?p=cat&th=106.9&tw=106.9&imgurl=http%3A%2F%2Fstatic.boredpanda.com%2Fblog%2Fwp-content%2Fuploads%2F2017%2F03%2FHosico-Cat-58b921264fe15__880.jpg&rurl=http%3A%2F%2Fwww.boredpanda.com%2Fcute-hosico-cat%2F&size=126KB&name=Meet+Hosico%2C+Real-Life+Puss+In+Boots+%7C+Bored+Panda&oid=5&h=880&w=880&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOIP.uxwVpsOQApiiBjt71vaYjAHaHa%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D106%26h%3D106&tt=Meet+Hosico%2C+Real-Life+Puss+In+Boots+%7C+Bored+Panda&sigr=11ad8aogk&sigit=130qc6ide&sigi=12n17i662&sign=11iaf626l&sigt=11iaf626l
https://search.yahoo.com/search?p=cat	https://yahoo.uservoice.com/forums/193847-search
https://search.yahoo.com/search?p=cat	https://login.yahoo.com/account/personalinfo?.intl=us&.lang=en-US&.done=https://search.yahoo.com/search%3fp=cat&amp;.src=&amp;.intl=us&amp;.lang=en-US
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat&b=21&pz=10&bct=0&pstart=11
https://search.yahoo.com/search?p=cat	https://mail.yahoo.com/
https://search.yahoo.com/search?p=cat	https://s.yimg.com/zz/combo?kx/yucs/uh3/uh/1138/css/uh_non_mail-min.css&kx/yucs/uh3s/atomic/88/css/atomic-min.css&kx/yucs/uh_common/meta/3/css/meta-min.css&kx/yucs/uh3/uh/1132/css/uh_ssl-min.css&pv/static/lib/srp-header-css-magical-us_1318deac661e089990425ad82a873d90.css&pv/static/lib/srp-core-css-light-us_7155edfcd23bada1ce908a67d6ee02d8.css
https://search.yahoo.com/search?p=cat	http://www.vetstreet.com/cats/
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=funny+cat+videos&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	https://www.petco.com/shop/en/petcostore/category/cat
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat&ei=UTF-8&fr2=time&age=1d&btf=d
https://search.yahoo.com/search?p=cat	http://messenger.yahoo.com
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+iim&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	https://video.search.yahoo.com/search/video?p=cat&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOVP.VZKL94PAjYw6uqJJuVHhgAEsDh%26pid%3D15.1%26w%3D144%26h%3D77%26c%3D7&rurl=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DJiyMaWOZGoA&tit=FUNNY+VIRAL+CATS%2C+BEST+OF+THE+BEST+VIDEOS+2018+%F0%9F%98%B9%F0%9F%98%B8&w=144&h=78&pos=1&vid=24fb8ad1acfce4f0d097498b3332a742&sigr=11bjk722p&sigt=11ncsrb01&sigi=12js7mhdm
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=5037822331191350&mkt=en-US&setlang=en-US&w=T2vntsnKOl_y74HpyhMMwtrgj1EeyaYZ
https://search.yahoo.com/search?p=cat	https://www.yahoo.com/news
https://search.yahoo.com/search?p=cat	https://video.search.yahoo.com/search/video?p=cat&fr2=piv-web
https://search.yahoo.com/search?p=cat	https://search.yahoo.com/search?p=cat+stevens&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=5047060834354731&mkt=en-US&setlang=en-US&w=GFH7uMHSwyD3I0DIrJpFUt1XjP1cxeSf
https://search.yahoo.com/search?p=cat	https://r.search.yahoo.com/cbclk2/dWU9N0JBOUYyRkVEMzRENDUwMSZ1dD0xNTQ3OTQyMzYxNzgxJnVvPTEzNjY0OTMxMTgxJmx0PTImZXM9N25ONWh2Y0dQUzhXbGxkYw--/RV=2/RE=1547971162/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de3upAszNdlrTnyEEZR3QkyTTVUCUzdPhK3xU6ExyjctqJpNI5Yy7oxpEGTa_ENfNpZnz6_ah8L6IwcLpAXj65l_BJx4neu1R7dSHejvhiaJ7ER3vHhXt7GCvNGUguAESnR33M57YU-tUt9ee7fW_fi32gMGcAgSolykEpUNDqMnzRJ2s8c%26u%3daHR0cCUzYSUyZiUyZnd3dy53YXlmYWlyLmNvbSUyZkFsbC1DYXQtVHJlZXMtQzQwOTU2NS5odG1sJTNmcmVmaWQlM2RNWDEzNjY0OTMxMTgxLmluZXhwZW5zaXZlJTI1MjBjYXQlMjUyMGNsaW1iaW5nJTI1MjB0cmVlcyU3ZWJiJTI2cGNyaWQlM2QxMzY2NDkzMTE4MSUyNmRldmljZSUzZGMlMjZyZWZpZCUzZE1YMTM2NjQ5MzExODEuaW5leHBlbnNpdmUlMjUyMGNhdCUyNTIwY2xpbWJpbmclMjUyMHRyZWVzJTdlYmIlMjZwY3JpZCUzZDEzNjY0OTMxMTgxJTI2ZGV2aWNlJTNkYyUyNnRhcmdldGlkJTNka3dkLTg0MDA4NTExNzc1JTNhbG9jLTk2JTI2Y2hhbm5lbCUzZEJpbmdJbnRlbnQlMjZtc2Nsa2lkJTNkJTdibXNjbGtpZCU3ZCUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZFdGLlMuVVMuTVMuQ2F0JTI1MjBDb25kb3MlMjUyMCUyNTI2JTI1MjBDYXQlMjUyMFRyZWVzJTI1MjBJSUklMjZ1dG1fdGVybSUzZGluZXhwZW5zaXZlJTI1MjBjYXQlMjUyMGNsaW1iaW5nJTI1MjB0cmVlcyUyNnV0bV9jb250ZW50JTNkQ2F0JTI1MjBDb25kb3MlMjUyMCUyNTI2JTI1MjBDYXQlMjUyMFRyZWVzLkIuQXR0cmlidXRlLlByaWNlLmluZXhwZW5zaXZl%26rlid%3dba1e1a530a2a1a273ad04610b3f341b3/RK=2/RS=Kb.PPfouBBvt2NPCKBnQJRovrpI-;_ylc=cnQDMQ--?p=cat
https://search.yahoo.com/search?p=cat	http://cc.bingj.com/cache.aspx?q=cat&d=4555141096538229&mkt=en-US&setlang=en-US&w=JR4oJWBIi3wXcANxbuXVW8W2frHXFOb_
https://search.yahoo.com/search?p=cat	https://images.search.yahoo.com/search/images?p=cat&th=106.9&tw=106.9&imgurl=https%3A%2F%2Fpbs.twimg.com%2Fmedia%2FC9uvJllUMAE2QJ6.jpg&rurl=https%3A%2F%2Ftwitter.com%2Frealgrumpycat&size=119KB&name=Grumpy+Cat+%28%40RealGrumpyCat%29+%7C+Twitter&oid=4&h=1200&w=1200&turl=http%3A%2F%2Fts4.mm.bing.net%2Fth%3Fid%3DOIP.1fPl-0W5ZCrofQJnFIqmVQHaHa%26pid%3D15.1%26rs%3D1%26c%3D1%26qlt%3D95%26w%3D106%26h%3D106&tt=Grumpy+Cat+%28%40RealGrumpyCat%29+%7C+Twitter&sigr=111fd259g&sigit=130erbugj&sigi=117qfjbbf&sign=115qq1tuk&sigt=115qq1tuk
https://search.yahoo.com/search?p=cat	https://mail.yahoo.com/?.src=ym
https://search.yahoo.com/search?p=cat	https://www.marketwatch.com/tools/markets/stocks
https://search.yahoo.com/search?p=cat	https://news.yahoo.com/cat-dog-best-friends-010000610.html
https://search.yahoo.com/search?p=cat	https://video.search.yahoo.com/search/video?p=cat
